2020-08-17 11:49:36,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:49:30,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:49:24,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:49:18,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:48:42,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:48:36,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:48:14,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:56,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:47:56,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:47:55,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
